"","State","County","Hispanic","White","Black","Asian","Native","Pacific","Income","TotalPop","Men","Women","Citizen","hospital_count","population_hospital_ratio"
"635","Indiana","gibson",1.5,95.6,0.8,0.2,0,0,48979,33668,16855,16813,25500,2,16834
"636","Indiana","grant",3.7,88.45,3.8,0.5,0,0,40639.5,68896,32990,35906,54035,16,4306
"637","Indiana","greene",1.1,97.8,0.2,0,0,0,47014,32815,16298,16517,25215,14,2343.92857142857
"638","Indiana","hamilton",3.1,87.8,2.6,3.6,0,0,83413,296635,144898,151737,200794,24,12359.7916666667
"639","Indiana","hancock",1.9,93.5,0.85,0.2,0,0,68485,71328,34905,36423,53277,10,7132.8
"640","Indiana","harrison",2.15,95.75,0.3,0.15,0,0,51089.5,39230,19612,19618,30063,10,3923
"641","Indiana","hendricks",2.2,92,2.6,1.3,0,0,66250,153435,76496,76939,110052,2,76717.5
"642","Indiana","henry",0.8,95.7,0.4,0.2,0,0,45519,49146,25371,23775,38488,8,6143.25
"643","Indiana","howard",2.75,88.15,5.65,0.35,0,0,42148.5,82765,39916,42849,62950,7,11823.5714285714
"644","Indiana","huntington",1.7,96.1,0.4,0.2,0.2,0,46000,36863,18116,18747,28270,1,36863
"645","Indiana","jackson",3.8,92.75,0.25,0.85,0.1,0,44110.5,43471,21713,21758,31564,32,1358.46875
"646","Indiana","jasper",4.4,93.45,0.4,0.3,0,0,55778,33448,16591,16857,24538,9,3716.44444444444
"647","Indiana","jay",1.1,96,0.4,0.4,0.1,0,42938,21255,10443,10812,15553,1,21255
"648","Indiana","jefferson",1.8,92.9,1,0.1,0.1,0,42904,32453,15535,16918,25123,47,690.489361702128
"649","Indiana","jennings",2.1,95.5,1.2,0.1,0,0,45840.5,28113,14134,13979,21051,1,28113
"650","Indiana","johnson",1.95,93.7,0.7,0.6,0,0,59729,145645,71670,73975,105524,22,6620.22727272727
"651","Indiana","knox",1.95,94.3,1.6,0.35,0,0,42094.5,38062,19264,18798,29765,14,2718.71428571429
"652","Indiana","kosciusko",5.4,91.8,0.1,0.2,0.2,0,53831,77983,38870,39113,56795,1,77983
"653","Indiana","lagrange",0.8,97.45,0,0.05,0,0,50958.5,38084,19233,18851,24533,1,38084
"654","Indiana","lake",11.4,49.2,15.2,0.4,0,0,44595,491596,237712,253884,355301,27,18207.2592592593
"655","Indiana","lawrence",2.4,95.25,0.3,0.35,0,0,42851,45814,22637,23177,35224,14,3272.42857142857
"656","Indiana","madison",3.4,91.8,3.4,0,0,0,43839,130280,65208,65072,99967,27,4825.18518518519
"657","Indiana","marion",7.05,60.95,22.1,0.75,0,0,38400.5,926335,446372,479963,645566,28,33083.3928571429
"658","Indiana","marshall",4.4,92.95,0.35,0.2,0,0,51599,46962,23335,23627,33384,12,3913.5
"659","Indiana","martin",0.3,97.2,0.2,0,0.5,0,44545,10262,5176,5086,7875,4,2565.5
"660","Indiana","miami",1.7,91.5,3.15,0,0.55,0,43143.5,36211,19482,16729,28130,3,12070.3333333333
"661","Indiana","monroe",3,86,1.9,2.8,0,0,46680,142404,70830,71574,111373,22,6472.90909090909
"662","Indiana","montgomery",1.2,94.3,0.2,0.1,0.1,0,55859,38172,19378,18794,28405,43,887.720930232558
"663","Indiana","morgan",1.4,96.4,0.1,0.6,0,0,58108,69403,34338,35065,52408,8,8675.375
"664","Indiana","newton",5.85,92,0.2,0.25,0,0,46200.5,14057,7100,6957,10624,2,7028.5
"665","Indiana","noble",4.65,92.7,0.2,0.1,0,0,49701,47546,23826,23720,34020,2,23773
"666","Indiana","ohio",0,98.85,1.05,0,0,0,51375,6033,3015,3018,4814,3,2011
"667","Indiana","orange",0.75,98.05,0.7,0,0,0,41912,19725,9783,9942,14862,38,519.078947368421
"668","Indiana","owen",0.5,96.8,0,0,0,0,44833,21192,10705,10487,16486,1,21192
"669","Indiana","perry",1.2,93.7,0.7,0.2,0,0,49890,19414,10407,9007,15275,7,2773.42857142857
"670","Indiana","pike",0.15,99.25,0.05,0,0,0,45842,12687,6373,6314,9882,8,1585.875
"671","Indiana","porter",7.75,87.8,2.25,0.9,0.1,0,67629.5,166570,81958,84612,125522,1,166570
"672","Indiana","pulaski",2.9,95.15,0.1,0.15,0.1,0,43556.5,13047,6623,6424,9984,13,1003.61538461538
"673","Indiana","putnam",1.2,96.4,1.6,0,0.2,0,50962,37650,19967,17683,29739,6,6275
"674","Indiana","randolph",1.35,96.55,0.3,0,0,0,40232.5,25596,12487,13109,19288,10,2559.6
"675","Indiana","ripley",1.55,96.05,0.15,0.3,0,0,51927.5,28612,14064,14548,21395,2,14306
"676","Indiana","rush",0.5,97.5,0,0,0,0,48948,16991,8414,8577,13031,2,8495.5
"677","Indiana","scott",2.4,96.6,0.2,0,0,0,47273,23783,11685,12098,18017,10,2378.3
"678","Indiana","shelby",2.2,95,0.1,0.35,0,0,55263.5,44441,21899,22542,33278,13,3418.53846153846
"679","Indiana","starke",3.2,94.5,0.3,0.3,0,0,42317,23117,11395,11722,17531,1,23117
"680","Indiana","steuben",2.9,95.3,0.1,0.5,0,0,51176,34267,17379,16888,26456,4,8566.75
"681","Indiana","sullivan",1.1,96.7,0,0,0.2,0,49345,21111,11540,9571,16747,8,2638.875
"682","Indiana","tippecanoe",6.2,78.4,3.3,1.2,0,0,44789.5,180952,92366,88586,128850,2,90476
"683","Indiana","tipton",1.05,96.9,0.1,0,0,0,53651.5,15573,7776,7797,12087,2,7786.5
"684","Indiana","union",0.65,96.2,0.15,0.55,0,0,44408,7299,3681,3618,5553,19,384.157894736842
"685","Indiana","vanderburgh",1.25,86.65,7.05,0.35,0,0,38864.5,181305,87661,93644,139081,2,90652.5
"686","Indiana","vermillion",0.9,97.9,0.1,0.2,0.3,0,45227,15860,7785,8075,12220,1,15860
"687","Indiana","vigo",1.95,89,3.55,0.75,0,0,39876.5,108268,54952,53316,83791,2,54134
"688","Indiana","wabash",2.05,94.45,0.5,0.2,0.7,0,42800.5,32358,15894,16464,25100,2,16179
"689","Indiana","warren",1.3,97.05,0.5,0.1,0.15,0,56545,8367,4159,4208,6503,12,697.25
"690","Indiana","warrick",1.6,93.5,0.8,0.7,0,0,62550,60995,30171,30824,45043,3,20331.6666666667
"691","Indiana","washington",1.1,96.9,0.1,0,0.1,0,41866,27930,13867,14063,21122,44,634.772727272727
"692","Indiana","wayne",1.3,91.3,3.4,0.1,0,0,41848,67866,32924,34942,51786,28,2423.78571428571
"693","Indiana","wells",1.6,96.9,0.3,0.5,0,0,53400,27796,13709,14087,20852,2,13898
"694","Indiana","white",5.45,93,0.2,0.35,0,0,58635.5,24388,12107,12281,17872,3,8129.33333333333
"695","Indiana","whitley",1.2,96.6,0,0.2,0.2,0,57214,33330,16667,16663,25350,1,33330
"696","Iowa","adair",1.5,97.4,0,0.2,0,0,45093,7426,3667,3759,5779,4,1856.5
"697","Iowa","adams",0.75,97.1,0.65,0.3,0,0,48335,3892,1942,1950,3061,15,259.466666666667
"698","Iowa","allamakee",1.1,96.5,0.2,0.5,0,0,45417,14060,7169,6891,10493,1,14060
"699","Iowa","appanoose",1,97.8,0.1,0,0,0,42039,12669,6302,6367,9828,1,12669
"700","Iowa","audubon",1,97.5,0,0.4,0.1,0,43750,5869,2858,3011,4635,1,5869
"701","Iowa","benton",0.7,96.4,0.2,0.1,0,0,67520,25803,12888,12915,19287,9,2867
"702","Iowa","black hawk",2.5,88.15,4.3,0.9,0,0,48074,132496,64707,67789,101223,3,44165.3333333333
"703","Iowa","boone",1.2,96.1,0,0,0,0,51536,26401,13244,13157,20342,8,3300.125
"704","Iowa","bremer",1.1,95.85,0.15,0.7,0,0,61050,24539,12103,12436,18966,2,12269.5
"705","Iowa","buchanan",1.25,96.55,0.1,0.1,0.3,0,52303,20998,10426,10572,15334,3,6999.33333333333
"706","Iowa","buena vista",8.7,89.25,1,1.55,0,0,50408,20507,10516,9991,13250,1,20507
"707","Iowa","butler",1.3,97.3,0.3,0,0,0,53776,14966,7429,7537,11361,12,1247.16666666667
"708","Iowa","calhoun",1.75,95.45,0.75,0.25,0.45,0,43689.5,9914,5065,4849,7871,10,991.4
"709","Iowa","carroll",1.5,96.15,0.45,0,0,0,50061,20629,10066,10563,15552,13,1586.84615384615
"710","Iowa","cass",1.1,96.9,0,0.5,0.2,0,44848,13590,6661,6929,10501,8,1698.75
"711","Iowa","cedar",1.9,96.9,0.3,0.2,0,0,58327,18375,9013,9362,14025,1,18375
"712","Iowa","cerro gordo",3.3,93.9,0.9,0.2,0,0,48583,43481,21284,22197,34052,1,43481
"713","Iowa","cherokee",2.75,95.95,0.15,0.15,0.3,0,53673.5,11853,5921,5932,9304,11,1077.54545454545
"714","Iowa","chickasaw",2.3,96.05,0.25,0.15,0.05,0,49674,12244,6149,6095,9222,2,6122
"715","Iowa","clarke",4.3,95.1,0.1,0.3,0,0,46131,9280,4686,4594,6622,6,1546.66666666667
"716","Iowa","clay",1.8,95.6,0.1,0.25,0.05,0.35,55058.5,16537,8133,8404,12604,16,1033.5625
"717","Iowa","clayton",1.85,96.9,0.15,0.35,0,0,48603.5,17806,8896,8910,13685,3,5935.33333333333
"718","Iowa","clinton",2.65,93.05,2.1,0.6,0.25,0,54512,48365,23788,24577,36688,11,4396.81818181818
"719","Iowa","crawford",6.2,90.5,0,0,0,0,49338,17252,8688,8564,11220,12,1437.66666666667
"720","Iowa","dallas",3,90.3,0.7,1.7,0,0,73081,74892,36706,38186,50730,32,2340.375
"721","Iowa","davis",1.3,97.15,0.2,0.3,0,0,48849,8742,4295,4447,6198,3,2914
"722","Iowa","decatur",1.4,96.6,0.3,0.6,0.2,0,36719,8249,4115,4134,6364,5,1649.8
"723","Iowa","delaware",1.1,97.95,0.1,0.05,0,0,59849.5,17507,8731,8776,13138,13,1346.69230769231
"724","Iowa","des moines",1.8,93.1,2.5,0.5,0,0,45547,40208,19611,20597,30621,1,40208
"725","Iowa","dickinson",1.1,97.9,0,0.1,0.1,0,59395,16967,8490,8477,13622,4,4241.75
"726","Iowa","dubuque",1.8,94.45,0.6,0.65,0,0,55678,95906,47401,48505,72617,3,31968.6666666667
"727","Iowa","emmet",6.65,91.6,0.5,0,0.1,0,48148,9917,4887,5030,7485,2,4958.5
"728","Iowa","fayette",0.6,94.3,0.1,0.5,0.1,0,43018,20589,10338,10251,16011,17,1211.11764705882
"729","Iowa","floyd",2.5,94.6,0.3,0.6,0,0,44919,16050,7958,8092,12201,9,1783.33333333333
"730","Iowa","franklin",6.1,92.8,0.1,0.1,0,0,49545,10489,5243,5246,7810,34,308.5
"731","Iowa","fremont",3,94.7,0,0,0.2,0,52750,7106,3523,3583,5519,3,2368.66666666667
"732","Iowa","greene",2.45,95.15,0,0.25,0,0,48746.5,9174,4481,4693,7009,14,655.285714285714
"733","Iowa","grundy",0.85,97.4,0.25,0.1,0.05,0,56528.5,12407,6095,6312,9406,3,4135.66666666667
"734","Iowa","guthrie",2.1,96.9,0.1,0,0.1,0,51094,10740,5318,5422,8252,1,10740
"735","Iowa","hamilton",6.4,91.3,0.6,0.9,0,0,51467,15297,7467,7830,11415,24,637.375
"736","Iowa","hancock",3.75,94,0.55,0.25,0.05,0,51185.5,11092,5575,5517,8446,10,1109.2
"737","Iowa","hardin",2.9,93.9,0.65,0.4,0.1,0,50875.5,17393,8629,8764,13316,5,3478.6
"738","Iowa","harrison",1.7,97,0,0.3,0.3,0,53177,14467,7170,7297,11094,10,1446.7
"739","Iowa","henry",5.7,90.6,1.8,0.7,0.3,0,48924,20080,10254,9826,15276,8,2510
"740","Iowa","howard",0.7,98.5,0.3,0.3,0,0,47542,9494,4702,4792,7094,7,1356.28571428571
"741","Iowa","humboldt",3.25,94.65,0.05,0.1,0.1,0,48132,9674,4721,4953,7258,6,1612.33333333333
"742","Iowa","ida",2.5,95.5,0,0.3,0,0,49615,7071,3561,3510,5400,1,7071
"743","Iowa","iowa",1,97.1,0.75,0.05,0.05,0.05,59063.5,16344,8097,8247,12444,2,8172
"744","Iowa","jackson",1.35,97.35,0.1,0.1,0.05,0,52708.5,19572,9733,9839,15133,32,611.625
"745","Iowa","jasper",1.3,95.8,0.3,0.1,0,0,61696,36726,18711,18015,28427,9,4080.66666666667
"746","Iowa","jefferson",2.55,83.1,1.2,9.45,0,0,44881.5,17318,8981,8337,12140,47,368.468085106383
"747","Iowa","johnson",4.3,82.95,3.7,3.6,0.1,0,52752.5,139436,69350,70086,102662,22,6338
"748","Iowa","jones",1.5,96.4,0.4,0.4,0,0,52863,20560,10674,9886,15910,5,4112
"749","Iowa","keokuk",1.25,96.8,0,0.15,0,0,44807,10291,5179,5112,7874,1,10291
"750","Iowa","kossuth",2.2,95.45,0.2,0.2,0,0,49014,15280,7629,7651,11791,1,15280
"751","Iowa","lee",3.4,88.7,2.8,0,0,0,45000,35369,17767,17602,27486,10,3536.9
"752","Iowa","linn",2,89,3.4,1.2,0,0,57770,216640,106827,109813,161083,5,43328
"753","Iowa","lucas",0,97.4,0.15,0,0,0,43214.5,8731,4376,4355,6530,9,970.111111111111
"754","Iowa","lyon",2.6,95.8,0.1,0.1,0.3,0,56250,11723,5951,5772,8343,5,2344.6
"755","Iowa","madison",1.3,96.9,0.7,0.2,0,0,62991,15644,7796,7848,11424,27,579.407407407407
"756","Iowa","mahaska",1.5,96.6,0.9,0.4,0,0,51285,22396,11202,11194,16854,1,22396
"757","Iowa","marion",1.2,94.65,0.45,0.55,0,0,52426.5,33248,16527,16721,24891,28,1187.42857142857
"758","Iowa","marshall",14.75,78.85,0.45,1.55,0.05,0,57037,40962,20730,20232,27135,12,3413.5
"759","Iowa","mitchell",0.5,98.5,0,0.1,0,0,49722,10762,5339,5423,8088,5,2152.4
"760","Iowa","monona",2.15,96.05,0.1,0,0,0,43022.5,9088,4518,4570,7188,1,9088
"761","Iowa","monroe",0.5,96.1,0.2,0.8,0,0,45840,8002,4140,3862,5915,22,363.727272727273
"762","Iowa","montgomery",3.1,95.35,0,0,0,0,45952,10465,5035,5430,7977,43,243.372093023256
"763","Iowa","muscatine",10.6,85.55,0.9,0.45,0,0,51669,42913,21412,21501,30447,1,42913
"764","Iowa","osceola",6.5,91.7,0.45,0.25,0.35,0,47852.5,6211,3118,3093,4606,5,1242.2
"765","Iowa","page",2.05,95.15,0,0.4,0.4,0,45285.5,15660,8072,7588,12055,3,5220
"766","Iowa","palo alto",1.75,97.45,0.4,0.25,0.1,0,46154,9208,4618,4590,6993,1,9208
"767","Iowa","plymouth",2.35,95.1,0.3,0.3,0,0,60239,24853,12269,12584,18269,4,6213.25
"768","Iowa","pocahontas",2.3,93.2,0.9,0,0,0,42436,7127,3548,3579,5452,2,3563.5
"769","Iowa","polk",5.3,81.8,4.1,2.7,0,0,57290,452369,222477,229892,317486,22,20562.2272727273
"770","Iowa","pottawattamie",4.6,91.1,0.65,0.1,0,0,51038.5,93213,45947,47266,69277,2,46606.5
"771","Iowa","poweshiek",2.5,96.5,0.7,0.4,0,0,52024,18705,8987,9718,14515,1,18705
"772","Iowa","ringgold",1.4,96.6,0.2,0.4,0.55,0,47877,5061,2474,2587,3839,1,5061
"773","Iowa","sac",1.6,96.95,0.45,0,0,0,49692,10101,4967,5134,7803,1,10101
"774","Iowa","scott",5.6,82.6,4.7,1.3,0,0,52361,169994,83437,86557,126135,10,16999.4
"775","Iowa","shelby",0.55,97.7,0.05,0.45,0,0,51038.5,11992,5886,6106,9119,13,922.461538461538
"776","Iowa","sioux",8.3,88.6,0.5,0.7,0.2,0,62829,34509,17404,17105,23843,5,6901.8
"777","Iowa","story",2.25,87.25,2.2,4.4,0,0,60129,93586,48551,45035,71529,2,46793
"778","Iowa","taylor",3.6,93.5,0,0.6,0,0,39787,6213,3136,3077,4640,6,1035.5
"779","Iowa","union",1.7,95.75,0.5,0.5,0.35,0,43732,12575,6015,6560,9491,19,661.842105263158
"780","Iowa","van buren",1.15,97,0.3,0.3,0.1,0,45096,7432,3799,3633,5684,4,1858
"781","Iowa","wapello",8.7,88.7,0.9,0.9,0,0,41898,35315,17413,17902,25550,1,35315
"782","Iowa","warren",1.75,95.7,0.05,0.2,0,0,64066.5,47542,23326,24216,35320,12,3961.83333333333
"783","Iowa","washington",6.8,89,0.6,0.1,0,0,57632,22017,10847,11170,16327,44,500.386363636364
"784","Iowa","wayne",0.8,97.2,0.5,0,0.3,0,47679,6384,3092,3292,4853,28,228
"785","Iowa","webster",3.95,92.75,1,0.15,0.1,0,39954.5,37295,19193,18102,28672,6,6215.83333333333
"786","Iowa","winnebago",4,94.4,0.3,0.4,0,0,47877,10614,5222,5392,8179,7,1516.28571428571
"787","Iowa","winneshiek",1.6,95.8,0.5,0.1,0,0,54787,20884,10386,10498,16595,1,20884
"788","Iowa","woodbury",11.7,78.8,1,1.3,1.3,0,46932,102530,50448,52082,70010,2,51265
"789","Iowa","worth",1.7,94.6,0.4,0.1,0,0,43977,7563,3728,3835,5896,1,7563
"790","Iowa","wright",11.1,87.7,0.3,0.1,0,0,45469,12936,6446,6490,9460,4,3234
"791","Kansas","allen",3,92.2,1.1,0,0.2,0,37446,13081,6441,6640,9994,14,934.357142857143
"792","Kansas","anderson",0.4,95.5,0.15,0,1.9,0,44940.5,7896,3921,3975,5886,4,1974
"793","Kansas","atchison",1.5,89.85,4.5,0.15,0.45,0,42459,16633,7977,8656,12627,2,8316.5
"794","Kansas","barber",3,93.35,0.45,0.35,0.45,0,51584,4770,2396,2374,3674,2,2385
"795","Kansas","barton",7.55,86.35,1.2,0,0.1,0,44684.5,27399,13307,14092,19674,4,6849.75
"796","Kansas","bourbon",1.2,92.5,2.7,0.2,0.6,0,41408,14812,7324,7488,11018,2,7406
"797","Kansas","brown",3.5,87.5,1.6,0.3,4.8,0,42281,9880,4808,5072,7374,13,760
"798","Kansas","butler",4,90.4,0.8,0.5,0.3,0,60183,66092,33192,32900,48187,12,5507.66666666667
"799","Kansas","chase",3.9,92.5,0.9,0,1.5,0,38707,2722,1348,1374,2071,1,2722
"800","Kansas","chautauqua",1.6,87.5,0.6,0,5.3,0,37993,3520,1804,1716,2789,5,704
"801","Kansas","cherokee",2.25,90.5,0,0.35,3.05,0,41505.5,20952,10337,10615,15702,11,1904.72727272727
"802","Kansas","cheyenne",6.5,90.9,0,1.2,0,0,44500,2682,1352,1330,2065,3,894
"803","Kansas","clark",12.1,81.3,1,0.7,1.7,0.4,42589,2145,1055,1090,1574,29,73.9655172413793
"804","Kansas","clay",2.6,94.75,0.55,0.55,0.25,0,53125,8421,4145,4276,6304,16,526.3125
"805","Kansas","cloud",2.75,93.65,0.05,0.6,0.1,0,42071,9339,4650,4689,7255,1,9339
"806","Kansas","coffey",1.7,95,0.8,0.2,0.7,0,59082,8458,4246,4212,6471,1,8458
"807","Kansas","comanche",4.3,94.7,0,0.5,0,0,45288,2010,1020,990,1465,5,402
"808","Kansas","cowley",6.2,79.5,2.7,0.3,1.8,0,44844,36079,18184,17895,26675,2,18039.5
"809","Kansas","crawford",5.1,88.7,1,0,0.3,0,37762,39304,19733,19571,29768,12,3275.33333333333
"810","Kansas","decatur",2,95.65,0.35,0,0.9,0,42756,2905,1455,1450,2343,5,581
"811","Kansas","dickinson",4.55,93.1,0.3,0.2,0.7,0,49561.5,19516,9716,9800,14718,4,4879
"812","Kansas","douglas",5.5,81.35,3.55,3,1.2,0,48955,114967,57490,57477,87951,21,5474.61904761905
"813","Kansas","edwards",19.5,78.05,0.9,0.3,0,0,47525,2991,1528,1463,2082,1,2991
"814","Kansas","elk",3.8,91.5,0.8,0.4,1.7,0,36458,2683,1339,1344,2134,1,2683
"815","Kansas","ellis",4.8,93.1,0.85,0.7,0.05,0,50176,28993,14452,14541,22266,4,7248.25
"816","Kansas","ellsworth",5.9,88.25,2.75,0.25,0.3,0,49803.5,6410,3630,2780,5132,1,6410
"817","Kansas","finney",38,48.3,0.55,1.4,0.05,0,48075.5,37133,18884,18249,20755,1,37133
"818","Kansas","ford",49.5,43,2.2,0.4,0.1,0,51554,34714,17906,16808,17372,2,17357
"819","Kansas","franklin",3.1,90.7,0.8,0,0.2,0,46352,25753,12675,13078,19082,34,757.441176470588
"820","Kansas","geary",13.8,58.9,18.2,2.65,0.35,0,42121.5,36787,19166,17621,24335,1,36787
"821","Kansas","gove",2.1,95.2,1,0.45,0.15,0,46792,2735,1385,1350,2078,1,2735
"822","Kansas","graham",2.55,90.2,2.85,1,0.3,0,43800.5,2593,1258,1335,2019,2,1296.5
"823","Kansas","grant",33.55,65.05,0,0,1,0,59065,7816,3957,3859,4164,16,488.5
"824","Kansas","gray",14.8,84.65,0,0.15,0,0,61046,6065,2985,3080,3958,1,6065
"825","Kansas","greeley",22.7,73.6,0.9,0.3,0.6,0,47750,1224,611,613,907,1,1224
"826","Kansas","greenwood",5,92.2,0,0,0.2,0,39205,6393,3120,3273,4973,2,3196.5
"827","Kansas","hamilton",33.7,64.7,0,0,0.2,0,45114,2586,1342,1244,1539,24,107.75
"828","Kansas","harper",6.5,90.3,0,0,1.5,0,45750,5861,2954,2907,4392,3,1953.66666666667
"829","Kansas","harvey",11.5,83.4,0.9,0.5,0.35,0,46608.5,34835,17026,17809,25106,1,34835
"830","Kansas","haskell",28.5,68.9,0,0.9,1.3,0,56484,4130,2078,2052,2400,3,1376.66666666667
"831","Kansas","hodgeman",7.3,89,0,2.4,0,0,54856,1939,972,967,1431,1,1939
"832","Kansas","jackson",4,86.7,0.6,0.5,2,0,57264,13400,6667,6733,9889,32,418.75
"833","Kansas","jefferson",2.3,94.55,0.5,0,0.75,0,57491.5,18898,9610,9288,14336,47,402.085106382979
"834","Kansas","jewell",2.5,95.65,0.05,0.35,0.35,0,41041.5,3038,1516,1522,2440,1,3038
"835","Kansas","johnson",5,82.7,3.6,3.1,0,0,77700,566814,277330,289484,398235,22,25764.2727272727
"836","Kansas","kearny",30,66.2,0.9,0.3,0.1,0,50506,3952,2125,1827,2520,1,3952
"837","Kansas","kingman",1.5,96.5,0.1,0,0.6,0,48068,7790,3926,3864,5954,1,7790
"838","Kansas","kiowa",5.7,90.5,0.7,0.7,0.4,0,43963,2536,1245,1291,1911,3,845.333333333333
"839","Kansas","labette",2.75,86.5,3,0,0.8,0,40835,21048,10378,10670,15890,2,10524
"840","Kansas","lane",6.1,92.4,0.4,0,0.3,0,56507,1674,817,857,1278,6,279
"841","Kansas","leavenworth",6.35,79.75,8.5,1.4,0.25,0,60788,78227,41806,36421,57867,2,39113.5
"842","Kansas","lincoln",2.5,95.1,0.8,0.3,0.6,0,44276,3154,1566,1588,2395,26,121.307692307692
"843","Kansas","linn",2.05,94.7,0.6,0.35,1.1,0,45753.5,9528,4659,4869,7290,5,1905.6
"844","Kansas","logan",4.5,91.2,0,0.2,0.6,0,46875,2793,1406,1387,2129,9,310.333333333333
"845","Kansas","lyon",14.15,78.25,1.05,0.6,0.1,0,40871.5,33462,16262,17200,23553,5,6692.4
"846","Kansas","marion",2.65,94.2,0.5,0.1,0.1,0,45606.5,12290,6087,6203,9556,28,438.928571428571
"847","Kansas","marshall",1.65,95.3,0.1,0.2,0.05,0,47087,10005,4998,5007,7667,12,833.75
"848","Kansas","mcpherson",2.8,91,0.5,0.2,0.3,0,56625,29252,14511,14741,22234,4,7313
"849","Kansas","meade",12.7,83.75,0.8,1.3,0.15,0,52614,4383,2258,2125,2944,2,2191.5
"850","Kansas","miami",2.95,93.25,0.8,0.2,0.35,0,69739.5,32688,16097,16591,24108,3,10896
"851","Kansas","mitchell",1.6,96.65,0.3,0.6,0.65,0,48836,6296,3208,3088,4868,5,1259.2
"852","Kansas","montgomery",5.8,83.2,3.7,0.2,2.6,0,35625,34184,16851,17333,25433,43,794.976744186047
"853","Kansas","morris",4.35,92.7,0.1,0.4,0.1,0,46863,5750,2855,2895,4503,4,1437.5
"854","Kansas","morton",20.5,74.2,0.9,0.2,0.5,0,46028,3106,1648,1458,2107,1,3106
"855","Kansas","nemaha",1.5,95.9,1,0.1,0.5,0,50662,10159,5107,5052,7493,3,3386.33333333333
"856","Kansas","neosho",5.1,90.3,1,0,0.1,0,42241,16423,8055,8368,12171,1,16423
"857","Kansas","ness",9.45,89.1,0.45,0,0.1,0,45741,3077,1561,1516,2338,2,1538.5
"858","Kansas","norton",5,89.8,2.5,0.4,0.4,0.3,47852,5590,3182,2408,4446,1,5590
"859","Kansas","osage",1.5,93.7,0.1,0,0.9,0,53015,16080,8018,8062,12136,3,5360
"860","Kansas","osborne",1.6,96.2,0.4,1.1,0.3,0,40216,3782,1874,1908,2957,1,3782
"861","Kansas","ottawa",2.9,94.75,0.35,0,0.15,0,54638,6048,3134,2914,4547,6,1008
"862","Kansas","pawnee",5.55,89.15,3.3,0,0,0,45781.5,6911,3966,2945,5447,3,2303.66666666667
"863","Kansas","phillips",1.4,94.5,0.5,0.3,0.1,0,44239,5501,2686,2815,4154,5,1100.2
"864","Kansas","pottawatomie",4.9,90.6,1.15,0.7,0.5,0,60354.5,22625,11209,11416,15564,3,7541.66666666667
"865","Kansas","pratt",5.8,91.6,0.7,0,2,0,48889,9739,4873,4866,7181,1,9739
"866","Kansas","rawlins",4.6,93.2,0.4,0.1,0.4,0,41579,2545,1293,1252,2009,1,2545
"867","Kansas","reno",7.3,89.6,1.6,0.2,0.2,0,44041,64058,32262,31796,47951,2,32029
"868","Kansas","republic",1.4,97.6,0,0.3,0,0,44700,4806,2355,2451,3843,1,4806
"869","Kansas","rice",4.6,89.4,1.2,0.3,0.4,0.1,51729,10014,5053,4961,7427,2,5007
"870","Kansas","riley",7.5,77.6,4.9,3.5,0.2,0.2,38911,75022,40002,35020,57789,2,37511
"871","Kansas","rooks",2.75,94.85,0.3,0.5,0.3,0,43802.5,5186,2537,2649,3984,1,5186
"872","Kansas","rush",2.6,95.55,0,0,0.5,0,40899,3184,1593,1591,2555,2,1592
"873","Kansas","russell",2.2,93.75,1.1,0,0.2,0.8,40485,6988,3516,3472,5421,4,1747
"874","Kansas","saline",9.4,84.15,2.65,1.2,0.05,0,46045.5,55735,27546,28189,40559,9,6192.77777777778
"875","Kansas","scott",16.5,81.5,0,1.1,0.6,0,51850,4928,2399,2529,3581,10,492.8
"876","Kansas","sedgwick",10.75,73.6,4.7,2.35,0.5,0,48711,506529,250929,255600,349651,7,72361.2857142857
"877","Kansas","seward",52.1,37,2.4,2.7,0.8,0,46132,23274,11839,11435,11182,2,11637
"878","Kansas","shawnee",8.3,79.2,4.7,0.6,0.4,0,45711,178792,86783,92009,130252,2,89396
"879","Kansas","sheridan",3.55,94.55,0.05,0,1.3,0,49729,2531,1321,1210,1896,4,632.75
"880","Kansas","sherman",9.25,88.4,0.85,0,0.1,0,43734.5,6054,2933,3121,4544,1,6054
"881","Kansas","smith",1.8,95.9,0.45,0.2,0,0,43135.5,3740,1835,1905,2973,7,534.285714285714
"882","Kansas","stafford",12.5,84.65,0.95,0.5,0.25,0,47867.5,4320,2161,2159,3125,2,2160
"883","Kansas","stanton",35.5,60.4,1,0.2,0.5,0,43780,2149,993,1156,1275,1,2149
"884","Kansas","stevens",30.5,67.05,0.9,0.2,0.4,0.1,55409,5772,2920,2852,3262,4,1443
"885","Kansas","sumner",3.2,92.9,0.25,0.15,1.3,0,48935.5,23638,11694,11944,17593,4,5909.5
"886","Kansas","thomas",5.2,92.45,1.2,0.1,0.2,0.1,50899,7925,3900,4025,6033,2,3962.5
"887","Kansas","trego",2.2,95.2,0.3,0.4,1.1,0,54000,2951,1435,1516,2346,1,2951
"888","Kansas","washington",3.55,94.2,0.75,0.2,0.3,0,44417,5686,2885,2801,4305,44,129.227272727273
"889","Kansas","wichita",29.3,68.5,0,0.3,0.1,0,57171,2204,1150,1054,1282,4,551
"890","Kansas","wilson",2.75,92.65,0.15,0.6,0.45,0,42986,9061,4477,4584,6846,5,1812.2
